Price,Close,High,Low,Open,Volume
2015-05-07,0.541814923286438,0.5435013118172951,0.5285646538376017,0.5302510423684588,534564000
2015-05-08,0.5018231868743896,0.5261554857869312,0.49363214097596086,0.5061596634829445,1146552000
2015-05-11,0.49700474739074707,0.5020639683658183,0.49098194186193783,0.4948365098300022,544144000
2015-05-12,0.5018231868743896,0.5059187098236041,0.49315029109557773,0.49339124475491825,388800000
2015-05-13,0.5047142505645752,0.5092916241132226,0.49989598075704333,0.5054369967795357,308524000
2015-05-14,0.5129051804542542,0.5155552684491671,0.5049550313461026,0.506159627241662,293052000
2015-05-15,0.513146162033081,0.517482581128932,0.5100142814600733,0.5150734466449489,215824000
2015-05-18,0.5124234557151794,0.5155553365312644,0.5095324711347007,0.511941605805666,324972000
2015-05-19,0.5092286467552185,0.5147953099382049,0.5082604862592649,0.513101057922369,253808000
2015-05-20,0.5092286467552185,0.5155214014580871,0.5087445665072416,0.5094706580271239,196824000
2015-05-21,0.5055981874465942,0.5116489308571024,0.505114107200254,0.5094706563048196,239692000
2015-05-22,0.5048720240592957,0.5087444923662648,0.5036619101719564,0.506808287064859,212592000
2015-05-26,0.5017256736755371,0.5058401534365351,0.4978532051639624,0.5024517651279674,259732000
2015-05-27,0.5285909175872803,0.531011203346395,0.5034198995291568,0.5051140937901206,432332000
2015-05-28,0.5358518362045288,0.5375460306594301,0.5276228752223882,0.5285909780960216,327656000
2015-05-29,0.5356099605560303,0.5392403616776019,0.5348838687908789,0.5358519719096856,335168000
2015-06-01,0.5416603684425354,0.5469850194009221,0.5356096837983353,0.5389980718154198,372660000
2015-06-02,0.531011164188385,0.5411763867087248,0.5305270839905937,0.5382720209302962,224304000
2015-06-03,0.5252024531364441,0.5365777887893257,0.5242342928094346,0.5324633093640806,250788000
2015-06-04,0.5346417427062988,0.5363359372266929,0.5220562317500305,0.5220562317500305,323712000
2015-06-05,0.5387561321258545,0.5411764178457447,0.5273807373086237,0.5329474002347875,313320000
2015-06-08,0.5264127850532532,0.5406924921941603,0.520362097875829,0.5370620914285418,342812000
2015-06-09,0.5290749669075012,0.5329473777324926,0.5259285898340751,0.5268966925403229,256888000
2015-06-10,0.5196358561515808,0.5261706218063076,0.5167314902142964,0.5227822333489179,529460000
2015-06-11,0.5252024531364441,0.5288328523981844,0.5196357909248405,0.5196357909248405,283052000
2015-06-12,0.5109229683876038,0.5249606066270835,0.5097127963181729,0.5218142284915798,323728000
2015-06-15,0.5099548697471619,0.5123751562026908,0.5043882051290272,0.5082606172945289,306548000
2015-06-16,0.5162472724914551,0.5169733637823872,0.5039038359539039,0.5089864172862812,256892000
2015-06-17,0.522298276424408,0.5252026430473307,0.5147954062540933,0.5160055205441932,233544000
2015-06-18,0.531011164188385,0.5343995524604449,0.525202490335688,0.5266546732249022,299404000
2015-06-19,0.5293170809745789,0.5353677673420567,0.5244765087989277,0.5310112754656395,355656000
2015-06-22,0.5271386504173279,0.5331893927010123,0.5191517029171913,0.530285027172179,514236000
2015-06-23,0.5135852098464966,0.532221407579906,0.5094707291290561,0.5281069268624655,414064000
2015-06-24,0.5085026025772095,0.5155214494534188,0.5060823165203274,0.5128590943979286,253368000
2015-06-25,0.5123748779296875,0.5155212543834826,0.5085024101631589,0.5085024101631589,350460000
2015-06-26,0.5019678473472595,0.508744683861344,0.49978962998932097,0.5082606035017025,421296000
2015-06-29,0.4869619607925415,0.5012416635354886,0.48623586932220847,0.4961590232431571,391724000
2015-06-30,0.48671984672546387,0.4920444977797153,0.48333145864737503,0.48986622357059106,315916000
2015-07-01,0.4937388002872467,0.5058402301562146,0.48938230861608595,0.4988214412251317,302892000
2015-07-02,0.49422281980514526,0.49736919695468607,0.49107644265560446,0.49349672833185415,145764000
2015-07-06,0.4881722033023834,0.4968852455362371,0.48454180269904773,0.49010846696778265,214776000
2015-07-07,0.4789750277996063,0.48720401713816397,0.463727220919767,0.4852678115075233,594252000
2015-07-08,0.47558674216270447,0.47921717178506523,0.47171427235801694,0.4763128338575946,332492000
2015-07-09,0.469777911901474,0.48526778698035533,0.4668735747502249,0.4830895124778568,357588000
2015-07-10,0.47800689935684204,0.4823634194963843,0.4746184819807171,0.47582862486102984,216708000
2015-07-13,0.4811532497406006,0.4838155466173331,0.4780068726571163,0.4828474439079905,212472000
2015-07-14,0.48139530420303345,0.48236343585135827,0.4751025783232959,0.4818793844532374,249216000
2015-07-15,0.47800689935684204,0.4833315222598016,0.4736503792172998,0.4801851450005721,265732000
2015-07-16,0.4886561334133148,0.4886561334133148,0.47921700241990606,0.48091119654116005,282848000
2015-07-17,0.4857518672943115,0.48744606176306704,0.47945911200797886,0.48696203917437764,220372000
2015-07-20,0.47679686546325684,0.48768818272770226,0.4755867223063283,0.48575191905411014,188412000
2015-07-21,0.4789750277996063,0.4857518340630998,0.4758286503716897,0.4758286503716897,149720000
2015-07-22,0.469777911901474,0.4755866150560545,0.46396923759897574,0.4755866150560545,356472000
2015-07-23,0.47558674216270447,0.48260556122509934,0.4697780374556732,0.47074616933289004,169916000
2015-07-24,0.47001996636390686,0.47945906960656426,0.4680837319199537,0.4789750182085967,188844000
2015-07-27,0.46735772490501404,0.4726823489496263,0.4620331008604018,0.46590554159644326,192420000
2015-07-28,0.4775228798389435,0.4806692284560382,0.4637272270011661,0.4685677988454153,198308000
2015-07-29,0.483331561088562,0.4872040301574929,0.4746185201095096,0.47655475464397506,232680000
2015-07-30,0.48454177379608154,0.48938234611457326,0.4821214587847488,0.4821214587847488,190180000
2015-07-31,0.48284754157066345,0.4867199820433698,0.4799432040031121,0.4864779707431242,218340000
2015-08-03,0.49107658863067627,0.4915606112873071,0.4804273111783759,0.4867200384959223,397132000
2015-08-04,0.49301281571388245,0.4944649991541322,0.4874461509957129,0.4893824148174399,260100000
2015-08-05,0.4980952739715576,0.5055981420389242,0.4971271135658273,0.505114061836059,234628000
2015-08-06,0.4949488043785095,0.5005154660020025,0.4867197886932484,0.49688500941965935,655676000
2015-08-07,0.5561821460723877,0.5656212188615439,0.5295589486239435,0.5435966387479708,1405248000
2015-08-10,0.5755444169044495,0.5796588962770354,0.5489212200396965,0.5523096657325512,662304000
2015-08-11,0.5726402997970581,0.5782069643523992,0.5670736352417171,0.5670736352417171,435008000
2015-08-12,0.5740923285484314,0.5782068085976599,0.5634430826737127,0.5634430826737127,384048000
2015-08-13,0.5692518353462219,0.5760286710749992,0.5677996521397574,0.5748184991682213,276884000
2015-08-14,0.5697358846664429,0.5731242734944781,0.5653793352839664,0.5687677241120018,214652000
2015-08-17,0.5661055445671082,0.5687678423850117,0.559086696460801,0.5687678423850117,273880000
2015-08-18,0.5609527826309204,0.5682441893857757,0.5565779038098373,0.5643554275271295,287084000
2015-08-19,0.5587653517723083,0.566542875608636,0.5526891504101241,0.5602236447349886,249248000
2015-08-20,0.5385926365852356,0.555119807917355,0.5359190792632389,0.5524463085423288,426932000
2015-08-21,0.5218222737312317,0.5436964974016075,0.5213361566931065,0.5347037667984822,382664000
2015-08-24,0.5033506751060486,0.5305719533057693,0.4860943032352628,0.4926565642759719,682284000
2015-08-25,0.4928995966911316,0.5274122786299339,0.4928995966911316,0.5254678687203541,622684000
2015-08-26,0.5300858020782471,0.5305719190653178,0.5050519651566399,0.5089407272123468,614976000
2015-08-27,0.5500158071517944,0.550258836731838,0.5325164025553866,0.5356760188838204,463764000
2015-08-28,0.5524463653564453,0.5558490118104048,0.546127131686534,0.5500158953254776,320944000
2015-08-31,0.5463700294494629,0.5536614957296849,0.5441826475123587,0.5497727330292207,219352000
2015-09-01,0.524009644985199,0.5395646945285208,0.5201209405463262,0.5305719641064516,353408000
2015-09-02,0.5398077964782715,0.5400508260515613,0.5293567715162603,0.538349503144602,344044000
2015-09-03,0.5412660241127014,0.5505018421402484,0.5402938479905803,0.5478282853707173,262556000
2015-09-04,0.5286276340484619,0.5405369525513855,0.528384604470943,0.5320302799215925,287972000
2015-09-08,0.5512308478355408,0.5534182872414185,0.5393215907242006,0.5415089721831285,238448000
2015-09-09,0.5402937531471252,0.5575500646132083,0.539078489747583,0.5529322143570132,289392000
2015-09-10,0.5488004684448242,0.5556058172797966,0.5347037696281001,0.5371342389376704,357076000
2015-09-11,0.5505018830299377,0.5541475582454218,0.5405369176838914,0.5427243575813595,301584000
2015-09-14,0.5514740347862244,0.5548766802890813,0.5485574483855126,0.5531753575376528,192460000
2015-09-15,0.5575500726699829,0.5604666585134713,0.55001563650357,0.5517169589299552,327976000
2015-09-16,0.561438798904419,0.564598414052345,0.55244607038607,0.5565778614379089,173508000
2015-09-17,0.5665429830551147,0.5762648607208305,0.5653277193734194,0.5711608343834566,268712000
2015-09-18,0.5660567879676819,0.5709177261305073,0.5553627355988568,0.5587653807234438,326412000
2015-09-21,0.5718899369239807,0.5731052005120081,0.5638693826732628,0.5667859689269629,281840000
2015-09-22,0.5563348531723022,0.5633832301517142,0.5534182674023531,0.5594944684407646,228356000
2015-09-23,0.5590084195137024,0.5624110646946922,0.5546335982734234,0.5568209799200855,161632000
2015-09-24,0.5697025656700134,0.5755356803378554,0.5468561081382816,0.5556058091135238,382440000
2015-09-25,0.5738343000411987,0.5850144691680585,0.5682442154777688,0.5767508281088888,369692000
2015-09-28,0.5662997961044312,0.5774799650460815,0.5626541215934743,0.5738342905351247,395584000
2015-09-29,0.5762647986412048,0.5772369747136539,0.5643554823995766,0.5723760364044532,380736000
2015-09-30,0.5991113185882568,0.5998404652771833,0.5782092680309454,0.5816119139479572,556380000
2015-10-01,0.5874447822570801,0.6008123293994709,0.570431445617231,0.5991110073248734,489296000
2015-10-02,0.6027567386627197,0.6027567386627197,0.5782089674230378,0.5842851673561168,386144000
2015-10-05,0.617825984954834,0.625360423452529,0.6034861966989593,0.6066458130247272,482024000
2015-10-06,0.6258465647697449,0.6285200640922918,0.6088332766365955,0.6112637463699025,453216000
2015-10-07,0.6324086785316467,0.6387279099415475,0.617096717018024,0.6273047106760911,310152000
2015-10-08,0.6360546350479126,0.6377559582650534,0.6190412869825525,0.6297354014145462,460068000
2015-10-09,0.6336240172386169,0.638727985699542,0.6217146995494958,0.6326517831010442,423248000
2015-10-12,0.6404290795326233,0.6440748113775728,0.6297350293656746,0.6343528791066881,227588000
2015-10-13,0.6416444778442383,0.645533182034722,0.6331378070469086,0.6353252466142711,298444000
2015-10-14,0.6649770736694336,0.6754280978342061,0.6416445559514986,0.6423736446157505,612148000
2015-10-15,0.6666786074638367,0.6802892519362557,0.6593871969907886,0.6661924902535084,526048000
2015-10-16,0.6771295070648193,0.6834487398708419,0.6671645407372574,0.6688659216786214,448396000
2015-10-19,0.6759141087532043,0.6824764277862497,0.6681366420330418,0.6793168120119173,294712000
2015-10-20,0.6749420762062073,0.6781016926525409,0.6678936965992346,0.6729977235993724,264824000
2015-10-21,0.6661922931671143,0.6832056371846432,0.6649770874212693,0.6790737869866681,386280000
2015-10-22,0.6902539134025574,0.6924413531401217,0.6729975988869946,0.6739697750102592,306884000
2015-10-23,0.6948717832565308,0.6994896920154556,0.6858790532160148,0.6963300763327129,381776000
2015-10-26,0.6917123198509216,0.6970593763250663,0.6853930870942874,0.6953580533439676,247436000
2015-10-27,0.6912261843681335,0.6956010061298172,0.6878234808346445,0.6883095978957035,208268000
2015-10-28,0.6968162655830383,0.6968162655830383,0.685393007266606,0.6956010019112421,217036000
2015-10-29,0.6727544665336609,0.6926843364928862,0.6715392609473552,0.6856360166090123,327168000
2015-10-30,0.68952476978302,0.6943857663141252,0.6749419540305808,0.6800459801068056,301160000
2015-11-02,0.6975452899932861,0.6982744365398041,0.6875803837691333,0.691712175568098,190088000
2015-11-03,0.6926844120025635,0.6973023212172251,0.6849069447403009,0.6934135586126133,376768000
2015-11-04,0.6812611222267151,0.6958439366187708,0.6781015066470744,0.6907399689656373,442264000
2015-11-05,0.6734835505485535,0.6866081289334945,0.6715391986121655,0.6846637190501573,478800000
2015-11-06,0.7668138742446899,0.776292722958858,0.7247667448575945,0.7400787089547254,1172272000
2015-11-09,0.763411283493042,0.7655987236495299,0.7527171702481924,0.7592794907176559,492568000
2015-11-10,0.7488284111022949,0.7575781131513861,0.7327873003367885,0.753446262726482,552260000
2015-11-11,0.7415369153022766,0.7546614378611309,0.7388633585240221,0.7493143822515805,619896000
2015-11-12,0.7388633489608765,0.7466408737564743,0.7357037331343498,0.7398355250735867,291080000
2015-11-13,0.7242804765701294,0.7427520530493551,0.7206347439999747,0.7395924374708721,292940000
2015-11-16,0.7388633489608765,0.7393494659907106,0.7279262083387521,0.7337593809089293,344280000
2015-11-17,0.7388633489608765,0.74518258061393,0.7357037331343498,0.7408077591332549,257048000
2015-11-18,0.7570390701293945,0.7580149959621313,0.7338619076912946,0.7419129177259086,350216000
2015-11-19,0.7592348456382751,0.7667978930517343,0.753623533632484,0.7597228085736906,254072000
2015-11-20,0.765822172164917,0.7702136649245652,0.7602108590833718,0.7648463042739978,239744000
2015-11-23,0.7543555498123169,0.7721653559147633,0.7516718987262099,0.7721653559147633,242552000
2015-11-24,0.7604544758796692,0.7670416534409606,0.7509396379947023,0.7543552029276717,195428000
2015-11-25,0.7594788074493408,0.7680177808396187,0.756795156688738,0.7589909026748662,138300000
2015-11-27,0.765822172164917,0.768261870975719,0.7570392448126285,0.7609427745433132,86996000
2015-11-30,0.7738732099533081,0.7772888349363338,0.7658221977915507,0.7665541132759841,327244000
2015-12-01,0.7990021705627441,0.7997340860453762,0.7799724843483298,0.7807043998309618,409496000
2015-12-02,0.7929028272628784,0.8085168871832855,0.7911950440033811,0.800221923303726,294240000
2015-12-03,0.7911950349807739,0.8075410101355605,0.7872915055034359,0.7992460463505947,246656000
2015-12-04,0.8233988881111145,0.8248627185940357,0.7911948501548102,0.7911948501548102,458756000
2015-12-07,0.8077847957611084,0.823154898807956,0.805345097788069,0.823154898807956,333588000
2015-12-08,0.8187636733055115,0.8221792399429725,0.7926589023377636,0.7977822522939552,314488000
2015-12-09,0.7980260252952576,0.8233989332790945,0.7897310629930002,0.8185195368463557,372676000
2015-12-10,0.8046134114265442,0.8090048457602261,0.7977822202589225,0.8004658713424501,236596000
2015-12-11,0.7926588654518127,0.8021737076422636,0.790951082212553,0.7965623949274083,227320000
2015-12-14,0.7946104407310486,0.7990019323173918,0.785095600460964,0.7933906207350593,275892000
2015-12-15,0.8043693900108337,0.8099807026859203,0.7992460403293649,0.803637474603909,307296000
2015-12-16,0.8092487454414368,0.8119324545170826,0.7990020466082457,0.8060771315644013,236356000
2015-12-17,0.7970502376556396,0.8187635714111634,0.7965623328635827,0.810468608276199,254160000
2015-12-18,0.7841197848320007,0.7994898900695312,0.7831439171370933,0.7914388797943012,395896000
2015-12-21,0.8026613593101501,0.8033932744914135,0.7855834741369728,0.7926586154445278,284216000
2015-12-22,0.8033933043479919,0.8114443134741031,0.7985139084028935,0.8051010871120776,130012000
2015-12-23,0.8065651655197144,0.809736779675888,0.8031495989413752,0.8046134298083794,122524000
2015-12-24,0.8092487454414368,0.8112005391479974,0.8029055176873657,0.8041253960248412,52448000
2015-12-28,0.808516800403595,0.808516800403595,0.7894871760066801,0.8007098003648343,142024000
2015-12-29,0.8216915130615234,0.8241312123548431,0.80680930665536,0.8090050534694535,203660000
2015-12-30,0.8146160840988159,0.8280344546247459,0.8143721317045078,0.8209593116868192,180344000
2015-12-31,0.8041252493858337,0.8170556549367024,0.8041252493858337,0.8133961369256211,148528000
2016-01-04,0.7897310853004456,0.7948544342494419,0.7816800751423111,0.7877793499390171,358076000
2016-01-05,0.8024175763130188,0.8158359465786573,0.7929027351155841,0.8046133223201956,490272000
2016-01-06,0.7692375779151917,0.7929026438222406,0.7602106425362534,0.7892430675649695,449344000
2016-01-07,0.7387415170669556,0.7550874929341714,0.728982663864775,0.7499640848238004,645304000
2016-01-08,0.7228832840919495,0.7489880491456625,0.7214194535312379,0.7482561338653068,398472000
2016-01-11,0.7241030931472778,0.7292265000321692,0.7111726870018257,0.7236151884124262,409372000
2016-01-12,0.736301600933075,0.7470363196842386,0.7311782520975155,0.737033516219154,469356000
2016-01-13,0.7138565182685852,0.7467924783723209,0.7131246028736575,0.7419130230171354,481672000
2016-01-14,0.6994622945785522,0.7075133059337633,0.6787248269867655,0.6992182839968462,600236000
2016-01-15,0.6614030003547668,0.6794568189170045,0.6499364212343656,0.671405806655104,841452000
2016-01-19,0.6667700409889221,0.6940946790663871,0.6640863327459862,0.6750650017087653,457140000
2016-01-20,0.6704296469688416,0.6789686193070514,0.6453007510025535,0.6540836756979438,481180000
2016-01-21,0.6782367825508118,0.6887274912943803,0.6638425448057066,0.6777488777799928,481456000
2016-01-22,0.694094717502594,0.6987301609361917,0.689703226407506,0.6911670567725353,257996000
2016-01-25,0.6933628916740417,0.7019018644591433,0.6918990611203679,0.6938508545809308,270728000
2016-01-26,0.7001941800117493,0.7031218417740557,0.6877517338559597,0.6948268776701959,227944000
2016-01-27,0.6918990015983582,0.7014138412117111,0.6787246440826314,0.699218095570094,231700000
2016-01-28,0.6843360662460327,0.6999501242842323,0.6709176960385033,0.697510425898045,276776000
2016-01-29,0.7145884037017822,0.716052234549416,0.6875077656885776,0.6901914167979029,310504000
2016-02-01,0.7148323655128479,0.7184918842152288,0.7077572223433768,0.7138564977366797,289884000
2016-02-02,0.6845799088478088,0.7111726344426493,0.6797005128579475,0.7075131165337476,341908000
2016-02-03,0.6879956722259521,0.6940949480504911,0.6721376597827603,0.6899474660832868,326772000
2016-02-04,0.688239574432373,0.7038536319972104,0.6814083842579469,0.688971431575744,348140000
2016-02-05,0.644812822341919,0.6911671463517062,0.6428610870469145,0.683604099374822,600428000
2016-02-08,0.6152923703193665,0.6382255172688325,0.6062654363992327,0.6350539044140788,608852000
2016-02-09,0.6218796372413635,0.6477404484200203,0.6050457031061451,0.6079733640573102,425372000
2016-02-10,0.6204159259796143,0.6438370435883658,0.6170003596582758,0.6257832860324328,335800000
2016-02-11,0.6172443628311157,0.6235875911879112,0.6045579061175248,0.6045579061175248,340144000
2016-02-12,0.6277348399162292,0.6289547179162192,0.6038257662526848,0.6270029247496322,340816000
2016-02-16,0.6584751605987549,0.659451086437988,0.634810093253752,0.6367618285982285,485352000
2016-02-17,0.674821138381958,0.6811643650044028,0.6640864203284405,0.6667701289253151,771468000
2016-02-18,0.732886016368866,0.7558192256920223,0.7294704505655212,0.7302023658329511,1068660000
2016-02-19,0.7426447868347168,0.7492320240445796,0.7233711544251341,0.7289824658629492,525628000
2016-02-22,0.7689935564994812,0.7775325288675602,0.7519156699303137,0.7533795004124976,449668000
2016-02-23,0.7709454894065857,0.7782645849752778,0.7592349015964777,0.7628944784643242,369380000
2016-02-24,0.776312530040741,0.7775324079752219,0.7465481948097873,0.7677736171673002,336852000
2016-02-25,0.778020441532135,0.7819239701355083,0.7641141681432981,0.7792403196687477,349616000
2016-02-26,0.7728968858718872,0.7836315430297143,0.7650898307569355,0.7816798083344642,361964000
2016-02-29,0.767877459526062,0.7840381425417745,0.7673877772400759,0.7739989551321568,323344000
2016-03-01,0.8019129633903503,0.8019129633903503,0.7686121129272866,0.7698364355141101,348700000
2016-03-02,0.8065652251243591,0.809503552584756,0.7960362962298213,0.7975054599600198,233812000
2016-03-03,0.799464225769043,0.8090136716016669,0.7886903992016725,0.8055856624115504,302004000
2016-03-04,0.7970157861709595,0.8063203925970018,0.79089429002255,0.8055858107240361,175304000
2016-03-07,0.7918737530708313,0.7979952495285387,0.7815896647086062,0.7926083349809129,239968000
2016-03-08,0.7774271368980408,0.7884458080787672,0.7749785497888706,0.7837934750576675,274940000
2016-03-09,0.7769373059272766,0.7855073299810373,0.766898059834272,0.7842830658500332,222788000
2016-03-10,0.7757129073143005,0.7859969935487804,0.760041966025635,0.781589503000187,286084000
2016-03-11,0.7889354825019836,0.7891803820756713,0.7779168698115089,0.7872214773807746,277400000
2016-03-14,0.7908941507339478,0.7940773188298897,0.7815894875676856,0.7852623962856584,190312000
2016-03-15,0.7869764566421509,0.791873629693751,0.7730195192829814,0.7867316155032432,226216000
2016-03-16,0.8104829788208008,0.8131764651297998,0.7774270282761129,0.7810999376161508,363644000
2016-03-17,0.8036269545555115,0.8114623971372125,0.7926082849783299,0.8075447050358185,353680000
2016-03-18,0.8278681039810181,0.8386418756191499,0.8080345074696997,0.8131765812802232,545512000
2016-03-21,0.8303167223930359,0.8305615636002674,0.8117074479281815,0.8205223735566834,337780000
2016-03-22,0.8288475275039673,0.8347241249109967,0.8185634382574745,0.8276232631345086,242012000
2016-03-23,0.843049168586731,0.8491706057452593,0.8288473316320671,0.8325202406303105,429008000
2016-03-24,0.8442735075950623,0.845742671324746,0.8327651556773948,0.8354585835958729,244956000
2016-03-28,0.8528436422348022,0.8565164934031909,0.8418249719718028,0.842804395058112,265388000
2016-03-29,0.8665555715560913,0.8685144173466319,0.8472117212641541,0.8491705670546948,261812000
2016-03-30,0.8756153583526611,0.8876134496748447,0.8692490217988941,0.8697387624487635,376700000
2016-03-31,0.872432291507721,0.8814920567418213,0.8655762718858874,0.8795332106724156,379884000
2016-04-01,0.8851650357246399,0.8856547764699723,0.8604342664742621,0.8670454454521985,348292000
2016-04-04,0.8765949606895447,0.8971631381313148,0.873166950575556,0.8925108053315193,393940000
2016-04-05,0.8753708600997925,0.8834512045248114,0.8653316106869003,0.868759679820946,339568000
2016-04-06,0.8765949606895447,0.8770847014396512,0.8479464987129093,0.8643520257260715,453376000
2016-04-07,0.8675349950790405,0.8787985043300623,0.863862144624393,0.8709630044044196,378104000
2016-04-08,0.8731669783592224,0.8802678983776596,0.8645968944226367,0.8746361422773709,255936000
2016-04-11,0.8785538673400879,0.8930005481440269,0.8756155395905006,0.8783089677750097,387524000
2016-04-12,0.8775745630264282,0.8827165789054355,0.86043439333855,0.8814922560510471,292764000
2016-04-13,0.8996116518974304,0.8998564930630947,0.8814920629232531,0.8814920629232531,350716000
2016-04-14,0.9020602107048035,0.9059779611284552,0.8934901280043832,0.8971630372699668,416564000
2016-04-15,0.9091613292694092,0.9172416730485008,0.8988772394472222,0.9018155675046827,436972000
2016-04-18,0.905243456363678,0.9074472021106937,0.896428531754532,0.9074472021106937,307320000
2016-04-19,0.8890824913978577,0.9103851851167951,0.8834507374012663,0.9086711806455149,309152000
2016-04-20,0.8925107717514038,0.8978976862842205,0.8866341748658234,0.8876135979502674,200172000
2016-04-21,0.891531229019165,0.8969181428290319,0.8876134788282536,0.8927554931156887,178280000
2016-04-22,0.8881033658981323,0.9005911419600467,0.8851650381758379,0.8944697037104913,223540000
2016-04-25,0.8925107717514038,0.8974079455525402,0.8858995929577613,0.8883481798583296,191972000
2016-04-26,0.8932453989982605,0.9081818207151018,0.8893276480827133,0.8978977318591553,214536000
2016-04-27,0.9135686755180359,0.9140584162737033,0.8893276465014268,0.8910416515778836,352396000
2016-04-28,0.8863893151283264,0.913323830623428,0.8841856276840641,0.9079369158486239,381224000
2016-04-29,0.8699836730957031,0.8846751932187492,0.8604341675020496,0.8827163472205743,321904000
2016-05-02,0.881492018699646,0.8868789327264015,0.8741462586880219,0.8783088501900511,256076000
2016-05-03,0.8709632754325867,0.8751258678200006,0.8633726726530583,0.8714530162224274,224024000
2016-05-04,0.8511297106742859,0.8611689003382381,0.8423147853791202,0.8604343183653975,525764000
2016-05-05,0.8562714457511902,0.866310690507089,0.8499051096569379,0.8582303498303692,246884000
2016-05-06,0.8650866746902466,0.8672904206680976,0.8530885799827331,0.8548025851725317,183240000
2016-05-09,0.8638622760772705,0.8709631369378266,0.8567613568378001,0.8672902859242857,333336000
2016-05-10,0.8805127739906311,0.8819819379662097,0.8609240766600432,0.8692492613497584,269676000
2016-05-11,0.8829611539840698,0.8927555003512752,0.8783088219459745,0.8832060535084865,328176000
2016-05-12,0.8709632754325867,0.8932454597391785,0.855292329083689,0.8893277085572231,670540000
2016-05-13,1.0034319162368774,1.0039215986068648,0.9549498588730031,0.9596021332824769,2110256000
2016-05-16,1.0330599546432495,1.047996436723897,0.9926582341748073,0.9958414035680134,973032000
2016-05-17,1.0352635383605957,1.0426092404657752,1.015185044640257,1.0284074018358438,628392000
2016-05-18,1.0617082118988037,1.073706362787076,1.0284073622642458,1.0284073622642458,541072000
2016-05-19,1.0663607120513916,1.0739513729862187,1.0560766811780213,1.0575457283674938,398880000
2016-05-20,1.0854593515396118,1.0898668418585988,1.0712575161280782,1.0729715206813837,391084000
2016-05-23,1.0871734619140625,1.0942743219320972,1.0805622841709779,1.0901117890793923,413636000
2016-05-24,1.113564133644104,1.1170011622302538,1.0875417031872416,1.0904876607976446,415788000
2016-05-25,1.1089000701904297,1.1216656940811354,1.1000621955033523,1.117001396789729,458076000
2016-05-26,1.120683193206787,1.1287845155205065,1.1076719821290255,1.110863415678702,309964000
2016-05-27,1.1268205642700195,1.1285390194551699,1.1182281712832878,1.12191067558945,277416000
2016-05-31,1.1469513177871704,1.1494063211824543,1.1309941469008393,1.1317306947438264,412524000
2016-06-01,1.1491613388061523,1.1602085076561555,1.138114052895094,1.1415509654787912,387132000
2016-06-02,1.1572624444961548,1.1670822263000744,1.1440056337059337,1.1552983944865445,329208000
2016-06-03,1.1410595178604126,1.1474423868558452,1.1209290030662122,1.1459695251439914,461076000
2016-06-06,1.1351675987243652,1.152843225052065,1.129275684261464,1.144005353357713,322512000
2016-06-07,1.137377142906189,1.1484244253028224,1.136886188996433,1.142041556231924,193400000
